[2026-05-15 08:58:22] [INFO] Payment processing started for request: {"student_id":"507","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:15:56] [INFO] Synchronized tbl_student_fee_allocation for student 1270 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:15:56] [SUCCESS] Payment record created: ID 5097, Receipt: 0, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:15:56] [INFO] Synchronized tbl_student_fee_allocation for student 1270 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:15:56] [INFO] Payment transaction log created for payment ID: 5095 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:15:56] [SUCCESS] Payment transaction committed successfully for student 1270. Receipt No:  | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:15:56] [INFO] Updated post-admission discount for student 1270 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:16:21] [INFO] Payment processing started for request: {"student_id":"2814","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:16:21] [INFO] Payment validation passed for student 2814. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:16:21] [INFO] Database transaction started for student 2814 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:16:21] [SUCCESS] Payment record created: ID 5098, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:16:21] [INFO] Synchronized tbl_student_fee_allocation for student 2814 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:16:21] [INFO] Payment transaction log created for payment ID: 5098 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:16:21] [SUCCESS] Payment transaction committed successfully for student 2814. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:16:47] [INFO] Payment processing started for request: {"student_id":"2878","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:16:47] [INFO] Payment validation passed for student 2878. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:16:47] [INFO] Database transaction started for student 2878 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:16:47] [SUCCESS] Payment record created: ID 5099, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:16:47] [INFO] Synchronized tbl_student_fee_allocation for student 2878 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:16:47] [INFO] Payment transaction log created for payment ID: 5099 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:16:47] [SUCCESS] Payment transaction committed successfully for student 2878. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:17:07] [INFO] Payment processing started for request: {"student_id":"393","amount":"94003","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:17:07] [INFO] Payment validation passed for student 393. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:17:07] [INFO] Database transaction started for student 393 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:17:07] [SUCCESS] Payment record created: ID 5100, Receipt: 0, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:17:07] [INFO] Synchronized tbl_student_fee_allocation for student 393 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:17:07] [SUCCESS] Payment record created: ID 5101, Receipt: 0, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:17:07] [INFO] Synchronized tbl_student_fee_allocation for student 393 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:17:07] [SUCCESS] Payment record created: ID 5102, Receipt: 0, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:17:07] [INFO] Synchronized tbl_student_fee_allocation for student 393 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:17:07] [INFO] Payment transaction log created for payment ID: 5100 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:17:07] [SUCCESS] Payment transaction committed successfully for student 393. Receipt No:  | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:17:07] [INFO] Updated post-admission discount for student 393 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:18:15] [INFO] Payment processing started for request: {"student_id":"1154","amount":"94003","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:18:15] [INFO] Payment validation passed for student 1154. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:18:15] [INFO] Database transaction started for student 1154 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:18:15] [SUCCESS] Payment record created: ID 5103, Receipt: 0, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:18:15] [INFO] Synchronized tbl_student_fee_allocation for student 1154 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:18:15] [SUCCESS] Payment record created: ID 5104, Receipt: 0, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:18:15] [INFO] Synchronized tbl_student_fee_allocation for student 1154 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:18:15] [SUCCESS] Payment record created: ID 5105, Receipt: 0, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:18:15] [INFO] Synchronized tbl_student_fee_allocation for student 1154 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:18:15] [INFO] Payment transaction log created for payment ID: 5103 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:18:15] [SUCCESS] Payment transaction committed successfully for student 1154. Receipt No:  | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:18:15] [INFO] Updated post-admission discount for student 1154 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:04] [INFO] Payment processing started for request: {"student_id":"975","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:04] [INFO] Payment validation passed for student 975. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:04] [INFO] Database transaction started for student 975 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:04] [SUCCESS] Payment record created: ID 5106, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:04] [INFO] Synchronized tbl_student_fee_allocation for student 975 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:04] [INFO] Payment transaction log created for payment ID: 5106 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:04] [SUCCESS] Payment transaction committed successfully for student 975. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:07] [INFO] Payment processing started for request: {"student_id":"188","amount":"81802","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:07] [INFO] Payment validation passed for student 188. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:07] [INFO] Database transaction started for student 188 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:07] [SUCCESS] Payment record created: ID 5107, Receipt: 0, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:07] [INFO] Synchronized tbl_student_fee_allocation for student 188 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:07] [SUCCESS] Payment record created: ID 5108, Receipt: 0, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:07] [INFO] Synchronized tbl_student_fee_allocation for student 188 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:07] [SUCCESS] Payment record created: ID 5109, Receipt: 0, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:07] [INFO] Synchronized tbl_student_fee_allocation for student 188 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:07] [INFO] Payment transaction log created for payment ID: 5107 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:07] [SUCCESS] Payment transaction committed successfully for student 188. Receipt No:  | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:07] [INFO] Updated post-admission discount for student 188 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:31] [INFO] Payment processing started for request: {"student_id":"3125","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:31] [INFO] Payment validation passed for student 3125. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:31] [INFO] Database transaction started for student 3125 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:31] [SUCCESS] Payment record created: ID 5110, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:31] [INFO] Synchronized tbl_student_fee_allocation for student 3125 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:31] [INFO] Payment transaction log created for payment ID: 5110 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:19:31] [SUCCESS] Payment transaction committed successfully for student 3125. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:00] [INFO] Payment processing started for request: {"student_id":"3359","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:00] [INFO] Payment validation passed for student 3359. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:00] [INFO] Database transaction started for student 3359 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:00] [SUCCESS] Payment record created: ID 5111, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:00] [INFO] Synchronized tbl_student_fee_allocation for student 3359 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:00] [INFO] Payment transaction log created for payment ID: 5111 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:00] [SUCCESS] Payment transaction committed successfully for student 3359. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:11] [INFO] Payment processing started for request: {"student_id":"330","amount":"86251","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:11] [INFO] Payment validation passed for student 330. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:11] [INFO] Database transaction started for student 330 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:11] [SUCCESS] Payment record created: ID 5112, Receipt: 0, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:11] [INFO] Synchronized tbl_student_fee_allocation for student 330 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:11] [SUCCESS] Payment record created: ID 5113, Receipt: 0, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:11] [INFO] Synchronized tbl_student_fee_allocation for student 330 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:11] [SUCCESS] Payment record created: ID 5114, Receipt: 0, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:11] [INFO] Synchronized tbl_student_fee_allocation for student 330 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:11] [INFO] Payment transaction log created for payment ID: 5112 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:11] [SUCCESS] Payment transaction committed successfully for student 330. Receipt No:  | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:11] [INFO] Updated post-admission discount for student 330 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:23] [INFO] Payment processing started for request: {"student_id":"3101","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:23] [INFO] Payment validation passed for student 3101. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:23] [INFO] Database transaction started for student 3101 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:23] [SUCCESS] Payment record created: ID 5115, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:23] [INFO] Synchronized tbl_student_fee_allocation for student 3101 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:23] [INFO] Payment transaction log created for payment ID: 5115 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:23] [SUCCESS] Payment transaction committed successfully for student 3101. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:58] [INFO] Payment processing started for request: {"student_id":"1394","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:58] [INFO] Payment validation passed for student 1394. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:58] [INFO] Database transaction started for student 1394 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:58] [SUCCESS] Payment record created: ID 5116, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:58] [INFO] Synchronized tbl_student_fee_allocation for student 1394 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:58] [INFO] Payment transaction log created for payment ID: 5116 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:20:58] [SUCCESS] Payment transaction committed successfully for student 1394. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:02] [INFO] Payment processing started for request: {"student_id":"690","amount":"81802","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:02] [INFO] Payment validation passed for student 690. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:02] [INFO] Database transaction started for student 690 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:02] [SUCCESS] Payment record created: ID 5117, Receipt: 0, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:02] [INFO] Synchronized tbl_student_fee_allocation for student 690 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:02] [SUCCESS] Payment record created: ID 5118, Receipt: 0, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:02] [INFO] Synchronized tbl_student_fee_allocation for student 690 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:02] [SUCCESS] Payment record created: ID 5119, Receipt: 0, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:02] [INFO] Synchronized tbl_student_fee_allocation for student 690 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:02] [INFO] Payment transaction log created for payment ID: 5117 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:02] [SUCCESS] Payment transaction committed successfully for student 690. Receipt No:  | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:02] [INFO] Updated post-admission discount for student 690 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:33] [INFO] Payment processing started for request: {"student_id":"3040","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:33] [INFO] Payment validation passed for student 3040. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:33] [INFO] Database transaction started for student 3040 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:33] [SUCCESS] Payment record created: ID 5120, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:33] [INFO] Synchronized tbl_student_fee_allocation for student 3040 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:33] [INFO] Payment transaction log created for payment ID: 5120 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:21:33] [SUCCESS] Payment transaction committed successfully for student 3040. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:22:42] [INFO] Payment processing started for request: {"student_id":"2531","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:22:42] [INFO] Payment validation passed for student 2531. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:22:42] [INFO] Database transaction started for student 2531 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:22:42] [INFO] Generating receipt number - Student: 2531, Fee Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:22:42] [SUCCESS] Payment record created: ID 5121, Receipt: 93, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:22:42] [INFO] Synchronized tbl_student_fee_allocation for student 2531 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:22:42] [INFO] Payment transaction log created for payment ID: 5121 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:22:42] [SUCCESS] Payment transaction committed successfully for student 2531. Receipt No: 93 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:24:42] [INFO] Payment processing started for request: {"student_id":"3125","amount":"85106","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:24:42] [INFO] Payment validation passed for student 3125. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:24:42] [INFO] Database transaction started for student 3125 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:24:42] [SUCCESS] Payment record created: ID 5122, Receipt: 0, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:24:42] [INFO] Synchronized tbl_student_fee_allocation for student 3125 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:24:42] [SUCCESS] Payment record created: ID 5123, Receipt: 0, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:24:42] [INFO] Synchronized tbl_student_fee_allocation for student 3125 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:24:42] [SUCCESS] Payment record created: ID 5124, Receipt: 0, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:24:42] [INFO] Synchronized tbl_student_fee_allocation for student 3125 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:24:42] [INFO] Payment transaction log created for payment ID: 5122 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:24:42] [SUCCESS] Payment transaction committed successfully for student 3125. Receipt No:  | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:24:42] [INFO] Updated post-admission discount for student 3125 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:27:54] [INFO] Synchronized tbl_student_fee_allocation for student 2531 after cancellation | User ID: 70 | URI: /counselling-backend/index.php?route=payments/cancel-receipt
[2026-05-15 15:27:54] [SUCCESS] Receipt 93 (5121) cancelled successfully by User 70. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/cancel-receipt
[2026-05-15 15:31:21] [INFO] Payment processing started for request: {"student_id":"865","amount":"96670","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:31:21] [INFO] Payment validation passed for student 865. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:31:21] [INFO] Database transaction started for student 865 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:31:21] [SUCCESS] Payment record created: ID 5125, Receipt: 0, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:31:21] [INFO] Synchronized tbl_student_fee_allocation for student 865 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:31:21] [SUCCESS] Payment record created: ID 5126, Receipt: 0, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:31:21] [INFO] Synchronized tbl_student_fee_allocation for student 865 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:31:21] [SUCCESS] Payment record created: ID 5127, Receipt: 0, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:31:21] [INFO] Synchronized tbl_student_fee_allocation for student 865 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:31:21] [INFO] Payment transaction log created for payment ID: 5125 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:31:21] [SUCCESS] Payment transaction committed successfully for student 865. Receipt No:  | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:31:21] [INFO] Updated post-admission discount for student 865 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:21] [INFO] Payment processing started for request: {"student_id":"892","amount":"94865","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:21] [INFO] Payment validation passed for student 892. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:21] [INFO] Database transaction started for student 892 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:21] [SUCCESS] Payment record created: ID 5128, Receipt: 0, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:21] [INFO] Synchronized tbl_student_fee_allocation for student 892 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:21] [SUCCESS] Payment record created: ID 5129, Receipt: 0, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:21] [INFO] Synchronized tbl_student_fee_allocation for student 892 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:21] [SUCCESS] Payment record created: ID 5130, Receipt: 0, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:21] [INFO] Synchronized tbl_student_fee_allocation for student 892 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:21] [INFO] Payment transaction log created for payment ID: 5128 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:21] [SUCCESS] Payment transaction committed successfully for student 892. Receipt No:  | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:21] [INFO] Updated post-admission discount for student 892 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:32] [INFO] Payment processing started for request: {"student_id":"3422","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:32] [INFO] Payment validation passed for student 3422. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:32] [INFO] Database transaction started for student 3422 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:32] [SUCCESS] Payment record created: ID 5131, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:32] [INFO] Synchronized tbl_student_fee_allocation for student 3422 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:32] [INFO] Payment transaction log created for payment ID: 5131 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:32:32] [SUCCESS] Payment transaction committed successfully for student 3422. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:00] [INFO] Payment processing started for request: {"student_id":"3472","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 15:33:00] [INFO] Payment validation passed for student 3472. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
